Function Name,Code,Test Number,Score,Computation Time,True Positives,False Positives
random_6,lambda function,113,0.0,0.3666877746582031,0,0
random_6,lambda function,127,0.1818181818181818,0.4024505615234375,1,8
random_6,lambda function,131,0.1818181818181818,0.43845176696777344,1,8
random_6,lambda function,137,0.1818181818181818,0.4913806915283203,1,8
random_6,lambda function,139,0.2,0.5278587341308594,1,7
random_6,lambda function,149,0.16666666666666669,0.5655288696289062,1,9
random_6,lambda function,143,0.15384615384615383,0.6036758422851562,1,8
random_6,lambda function,323,0.125,0.6520748138427734,1,11
random_6,lambda function,667,0.15384615384615385,0.7145404815673828,2,20
random_7,lambda function,21,0.0,0.09655952453613281,0,0
random_7,lambda function,35,0.0,0.14543533325195312,0,0
random_7,lambda function,100,0.0,0.23102760314941406,0,0
random_7,lambda function,256,0.0,0.3674030303955078,0,0
random_7,lambda function,101,0.0,0.4470348358154297,0,0
random_7,lambda function,103,0.0,0.5283355712890625,0,0
random_7,lambda function,107,0.0,0.6089210510253906,0,0
random_7,lambda function,109,0.0,0.6873607635498047,0,0
random_7,lambda function,113,0.0,0.7660388946533203,0,0
random_7,lambda function,127,0.0,0.8590221405029297,0,0
random_7,lambda function,131,0.0,0.9646415710449219,0,0
random_7,lambda function,137,0.0,1.055002212524414,0,0
random_7,lambda function,139,0.0,1.1458396911621094,0,0
random_7,lambda function,149,0.0,1.2445449829101562,0,0
random_7,lambda function,143,0.0,1.3365745544433594,0,0
random_7,lambda function,323,0.0,1.4960765838623047,0,0
random_7,lambda function,667,0.0,1.7657279968261719,0,0
random_8,lambda function,21,0.5,0.06628036499023438,2,2
random_8,lambda function,35,0.28571428571428575,0.10275840759277344,1,2
random_8,lambda function,100,0.47058823529411764,0.1461505889892578,4,4
random_8,lambda function,256,0.3636363636363637,0.1990795135498047,4,9
random_8,lambda function,101,0.22222222222222224,0.2357959747314453,1,6
random_8,lambda function,103,0.2,0.27370452880859375,1,7
random_8,lambda function,107,0.0,0.3070831298828125,0,0
random_8,lambda function,109,0.1818181818181818,0.3414154052734375,1,8
random_8,lambda function,113,0.0,0.3750324249267578,0,0
random_8,lambda function,127,0.1818181818181818,0.4115104675292969,1,8
random_8,lambda function,131,0.1818181818181818,0.44798851013183594,1,8
random_8,lambda function,137,0.1818181818181818,0.4863739013671875,1,8
random_8,lambda function,139,0.2,0.5233287811279297,1,7
random_8,lambda function,149,0.16666666666666669,0.5609989166259766,1,9
random_8,lambda function,143,0.15384615384615383,0.5986690521240234,1,8
random_8,lambda function,323,0.125,0.6470680236816406,1,11
random_8,lambda function,667,0.15384615384615385,0.7092952728271484,2,20
random_9,lambda function,21,0.0,0.07724761962890625,0,0
random_9,lambda function,35,0.0,0.1239776611328125,0,0
random_9,lambda function,100,0.0,0.225067138671875,0,0
random_9,lambda function,256,0.0,0.36072731018066406,0,0
random_9,lambda function,101,0.0,0.4398822784423828,0,0
random_9,lambda function,103,0.0,0.5233287811279297,0,0
random_9,lambda function,107,0.0,0.6017684936523438,0,0
random_9,lambda function,109,0.0,0.6804466247558594,0,0
random_9,lambda function,113,0.0,0.7631778717041016,0,0
random_9,lambda function,127,0.0,0.8563995361328125,0,0
random_9,lambda function,131,0.0,0.9436607360839844,0,0
random_9,lambda function,137,0.0,1.02996826171875,0,0
random_9,lambda function,139,0.0,1.119852066040039,0,0
random_9,lambda function,149,0.0,1.218557357788086,0,0
random_9,lambda function,143,0.0,1.3117790222167969,0,0
random_9,lambda function,323,0.0,1.4693737030029297,0,0
random_9,lambda function,667,0.0,1.7445087432861328,0,0
genetic_gen3_12,lambda function (genetic),21,0.5,0.22673606872558594,2,2
genetic_gen3_12,lambda function (genetic),35,0.5,0.43463706970214844,2,2
genetic_gen3_12,lambda function (genetic),100,0.47058823529411764,0.8122920989990234,4,4
genetic_gen3_12,lambda function (genetic),256,0.43478260869565216,1.383066177368164,5,9
genetic_gen3_12,lambda function (genetic),101,0.2,1.8138885498046875,1,7
genetic_gen3_12,lambda function (genetic),103,0.0,2.1882057189941406,0,8
genetic_gen3_12,lambda function (genetic),107,0.0,2.7513504028320312,0,4
genetic_gen3_12,lambda function (genetic),109,0.16666666666666669,3.1337738037109375,1,9
genetic_gen3_12,lambda function (genetic),113,0.0,3.5066604614257812,0,6
genetic_gen3_12,lambda function (genetic),127,0.1818181818181818,3.9114952087402344,1,8
genetic_gen3_12,lambda function (genetic),131,0.0,4.303216934204102,0,9
genetic_gen3_12,lambda function (genetic),137,0.2,4.715442657470703,1,7
genetic_gen3_12,lambda function (genetic),139,0.1818181818181818,5.105018615722656,1,8
genetic_gen3_12,lambda function (genetic),149,0.16666666666666669,5.545616149902344,1,9
genetic_gen3_12,lambda function (genetic),143,0.14285714285714288,5.944728851318359,1,9
genetic_gen3_12,lambda function (genetic),323,0.10526315789473685,6.569147109985352,1,14
genetic_gen3_12,lambda function (genetic),667,0.16,7.502555847167969,2,19
